website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
leboncoin.fr,3.165.82.84,92.7,93.3,92.84,92.75,3.165.82.85,92.0,0.75,False
lefigaro.fr,23.40.52.32,0.212,0.27,0.2505,0.25,23.40.52.32,0.2355,0.014500000000000013,True
lego.com,23.40.52.32,0.197,0.274,0.2505,0.259,23.40.52.32,0.259,0.0,True
lenovo.com,23.38.131.248,0.234,0.28,0.2571,0.256,23.38.131.248,0.256,0.0,True
lenovo.com.cn,23.38.131.248,0.319,0.397,0.3626,0.3615,23.38.131.248,0.3615,0.0,True
lettuceclub.net,18.65.244.37,0.4,1.0,0.4929,0.4325,18.65.244.37,0.4325,0.0,True
liberation.fr,99.86.91.96,259.0,260.0,259.4,259.0,99.86.91.96,259.0,0.0,True
lidl.com,104.68.26.196,0.303,0.849,0.3837,0.326,104.68.26.196,0.326,0.0,True
lidl.fr,104.68.26.196,0.283,0.859,0.3739,0.3215,104.68.26.196,0.3215,0.0,True
lijit.com,13.226.228.10,150.0,151.0,150.9,151.0,18.155.192.122,143.0,8.0,False
linode.com,23.48.247.242,0.215,0.315,0.2725,0.2745,23.48.247.242,0.2745,0.0,True
livehindustan.com,23.48.247.242,0.196,0.308,0.2665,0.2675,23.48.247.242,0.2675,0.0,True
livemint.com,23.204.66.28,0.699,1.38,0.8075000000000001,0.7635000000000001,23.204.66.28,0.7635000000000001,0.0,True
lngtd.com,18.67.110.33,0.703,1.5,0.8809999999999999,0.807,18.67.110.33,0.807,0.0,True
login.gov,13.227.74.31,144.0,144.0,144.0,144.0,13.227.74.31,144.0,0.0,True
loksatta.com,23.221.133.40,0.268,0.385,0.3440999999999999,0.352,23.221.133.40,0.352,0.0,True
lonelyplanet.com,108.158.32.53,0.349,0.793,0.417,0.3655,108.158.32.53,0.3655,0.0,True
lookout.com,108.158.32.71,0.345,0.849,0.4391999999999999,0.384,108.158.32.71,0.384,0.0,True
loom.com,18.67.110.127,0.787,0.889,0.8452999999999999,0.8525,18.67.110.127,0.8525,0.0,True
louisvuitton.com,23.202.169.17,0.337,0.464,0.3959,0.3894999999999999,23.202.169.17,0.3894999999999999,0.0,True
lowes.com,23.48.247.232,0.242,0.643,0.3075,0.2655,23.48.247.232,0.2655,0.0,True
lpga.or.jp,18.65.244.46,0.317,0.926,0.4228,0.3755,18.65.244.46,0.3755,0.0,True
lucid.app,23.48.247.228,0.33,0.435,0.3651,0.3655,23.48.247.228,0.3655,0.0,True
lululemon.com,23.48.247.229,0.329,0.601,0.3891,0.3645,23.48.247.229,0.3645,0.0,True
lxtgame.com,108.158.20.75,0.679,1.36,0.7688,0.704,108.158.20.75,0.704,0.0,True
lyft.com,108.158.20.15,0.825,1.48,0.9218,0.851,108.158.20.15,0.851,0.0,True
m.me,157.240.8.18,0.206,0.82,0.2743,0.2115,157.240.8.18,0.2115,0.0,True
macaro-ni.jp,23.40.52.8,0.292,0.409,0.3545999999999999,0.3555,23.40.52.8,0.3555,0.0,True
macys.com,23.221.132.207,0.209,0.325,0.2586,0.2555,23.221.132.207,0.2555,0.0,True
maersk.com,104.102.244.43,0.715,1.25,0.8137000000000001,0.769,104.102.244.74,0.708,0.061000000000000054,False
magazineluiza.com.br,108.158.32.37,0.357,0.796,0.4243,0.3855,108.158.32.37,0.3855,0.0,True
magazinevoce.com.br,13.35.147.99,0.565,0.843,0.6415,0.6205,13.35.147.31,0.592,0.02850000000000008,False
magicbricks.com,23.208.29.200,0.327,0.942,0.4189,0.3515,23.208.29.200,0.3515,0.0,True
mailchi.mp,23.201.139.56,0.222,0.284,0.2557,0.2525,23.201.139.56,0.2475,0.0050000000000000044,True
mailchimp.com,23.221.21.109,0.254,1.45,0.3868,0.264,23.221.21.109,0.2605,0.003500000000000003,True
mainichi.jp,108.158.32.118,0.421,0.98,0.5162000000000001,0.4659999999999999,108.158.32.118,0.436,0.029999999999999916,True
mamastar.jp,108.158.32.30,0.361,0.895,0.4382,0.388,108.158.32.127,0.386,0.0020000000000000018,False
mamikos.com,18.64.18.107,217.0,217.0,217.0,217.0,13.33.88.64,92.1,124.9,False
mandmdirect.com,23.38.130.29,0.313,0.4,0.3578,0.362,23.38.130.29,0.362,0.0,True
manoramaonline.com,104.98.204.139,49.1,49.8,49.21000000000001,49.150000000000006,23.223.225.28,48.5,0.6500000000000057,False
manyvids.com,108.158.32.105,0.297,0.48,0.3914999999999999,0.3955,108.158.32.105,0.3955,0.0,True
mapquest.com,108.158.32.109,0.419,0.846,0.5025999999999999,0.4525,108.158.32.109,0.4525,0.0,True
marketwatch.com,13.35.147.36,0.467,0.862,0.5321,0.5,13.35.147.103,0.4975,0.0025000000000000022,False
marksandspencer.com,23.223.226.9,48.5,49.4,48.59,48.5,23.223.226.9,48.5,0.0,True
marktplaats.nl,3.169.183.72,143.0,143.0,143.0,143.0,3.169.183.72,143.0,0.0,True
marriott.com,23.223.224.96,49.3,49.3,49.3,49.3,23.223.224.96,49.3,0.0,True
marvel.com,18.67.110.9,0.811,0.867,0.8378,0.835,18.67.110.96,0.695,0.14,False
matomo.org,18.67.93.110,0.844,0.99,0.8817,0.8765000000000001,18.67.93.59,0.873,0.0035000000000000586,False
maurices.com,23.48.247.243,0.334,0.795,0.4102,0.3585,23.48.247.243,0.3585,0.0,True
max.com,108.138.246.50,142.0,143.0,142.7,143.0,108.138.246.2,142.0,1.0,False
maybank2u.com.my,104.98.3.89,47.8,48.5,47.96999999999999,47.9,104.98.3.89,47.9,0.0,True
maze.co,18.67.93.68,0.835,0.924,0.8732000000000001,0.86,18.67.93.99,0.7475,0.11249999999999993,False
medallia.com,18.67.93.63,0.671,0.902,0.7196,0.7055,18.67.93.63,0.7055,0.0,True
mediaset.it,13.226.2.69,266.0,267.0,266.1,266.0,204.246.191.49,157.0,109.0,False
medicalnewstoday.com,3.168.86.107,143.0,143.0,143.0,143.0,3.168.86.107,143.0,0.0,True
medicare.gov,23.221.21.195,0.206,0.287,0.2521,0.251,23.221.21.195,0.251,0.0,True
medlineplus.gov,65.8.161.70,143.0,144.0,143.1,143.0,65.8.161.70,143.0,0.0,True
megaphone.fm,18.67.93.21,0.823,1.11,0.8712,0.8445,18.67.93.21,0.84,0.0045000000000000595,True
mendeley.com,18.67.93.28,0.875,1.16,0.9387,0.915,18.67.93.101,0.9075,0.007500000000000062,False
menlosecurity.com,108.158.20.29,0.822,1.41,0.9455999999999998,0.8935,108.158.20.7,0.8785000000000001,0.014999999999999902,False
meraki.com,18.65.244.104,0.363,0.946,0.4410999999999999,0.3755,18.65.244.104,0.3755,0.0,True
mercadolibre.cl,18.67.110.98,0.838,1.36,0.9128,0.8534999999999999,18.67.110.98,0.8534999999999999,0.0,True
mercadolibre.com.co,18.65.244.115,0.305,0.696,0.3621999999999999,0.3215,18.65.244.115,0.3215,0.0,True
mercadolibre.com.mx,18.65.244.45,0.381,0.445,0.4061,0.3965,18.65.244.45,0.3965,0.0,True
