website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
dreamhost.com,18.160.46.55,24.4,24.5,24.46,24.5,18.160.46.55,24.45,0.05000000000000071,True
drift.com,3.164.92.61,1.58,2.87,1.7559999999999998,1.61,18.245.96.73,1.355,0.2550000000000001,False
driftt.com,18.67.17.12,1.38,2.74,1.552,1.415,18.67.17.12,1.415,0.0,True
drogaraia.com.br,18.67.39.52,1.32,1.42,1.379,1.3849999999999998,18.67.39.52,1.3849999999999998,0.0,True
dropgame.jp,3.164.92.109,1.67,2.65,1.821,1.73,3.164.92.109,1.72,0.010000000000000009,True
drugs.com,23.10.150.99,1.29,1.4,1.336,1.335,23.10.150.99,1.31,0.02499999999999991,True
duosecurity.com,18.245.96.3,1.24,1.39,1.2970000000000002,1.295,18.245.96.3,1.295,0.0,True
dyn.com,23.222.17.238,1.08,1.33,1.1649999999999998,1.145,23.222.17.238,1.145,0.0,True
ea.com,23.5.105.188,1.14,1.33,1.227,1.215,23.5.105.188,1.215,0.0,True
easports.com,23.34.209.112,1.24,2.49,1.453,1.33,23.34.209.112,1.295,0.03500000000000014,True
ebay.co.uk,23.33.42.144,19.4,19.9,19.48,19.4,23.48.224.70,14.5,4.899999999999999,False
ebay.com,23.48.224.105,14.4,15.9,14.59,14.45,23.48.224.105,14.45,0.0,True
ebay.it,23.33.42.135,16.7,18.4,17.119999999999997,16.8,23.33.42.135,16.8,0.0,True
ecnavi.jp,3.164.97.12,1.67,2.72,1.819,1.725,3.164.97.12,1.71,0.015000000000000124,True
economictimes.com,23.205.255.82,1.15,1.3,1.221,1.22,23.205.255.82,1.22,0.0,True
ecwid.com,18.67.39.6,1.36,1.5,1.425,1.4249999999999998,18.67.39.6,1.4249999999999998,0.0,True
edgenuity.com,3.164.92.37,1.63,1.69,1.657,1.6549999999999998,3.164.92.37,1.6549999999999998,0.0,True
edmunds.com,18.67.17.28,1.29,1.41,1.37,1.3650000000000002,18.67.17.28,1.3650000000000002,0.0,True
edweek.org,3.161.213.56,19.3,20.3,19.440000000000005,19.35,18.67.17.28,1.26,18.09,False
edx.org,3.164.92.105,1.58,2.63,1.739,1.65,18.67.39.20,1.165,0.4849999999999999,False
eepurl.com,23.10.128.151,1.3,1.6,1.377,1.3450000000000002,23.10.128.151,1.32,0.025000000000000133,True
eeroup.com,3.164.92.93,1.75,3.46,2.0690000000000004,1.805,3.164.92.78,1.62,0.18499999999999983,False
elcomercio.pe,23.223.17.198,1.13,1.24,1.185,1.19,23.223.17.198,1.185,0.004999999999999893,True
elcorreo.com,23.205.255.165,1.08,1.25,1.1190000000000002,1.105,23.205.255.165,1.105,0.0,True
eldebate.com,18.67.39.70,1.22,2.55,1.459,1.34,18.67.39.70,1.34,0.0,True
elephantbet.co.mz,18.67.17.84,1.39,2.75,1.591,1.48,18.67.17.54,1.33,0.1499999999999999,False
elespanol.com,3.164.92.18,1.7,2.67,1.849,1.76,3.164.92.56,1.535,0.2250000000000001,False
elle.fr,13.33.165.68,1.41,2.73,1.609,1.465,13.33.165.25,1.375,0.09000000000000008,False
elpais.com,23.223.17.200,1.2,1.49,1.273,1.24,23.223.17.200,1.24,0.0,True
emerald.com,3.164.92.97,1.48,2.44,1.632,1.54,3.164.92.97,1.54,0.0,True
emirates.com,23.192.52.89,1.14,1.44,1.212,1.17,23.192.52.89,1.17,0.0,True
emltrk.com,13.33.165.50,1.32,2.57,1.5399999999999998,1.4,13.33.165.50,1.4,0.0,True
empiresandpuzzles.com,18.245.96.58,1.29,1.56,1.386,1.355,18.245.96.29,1.285,0.07000000000000006,False
emxdgt.com,13.33.165.24,1.17,2.27,1.319,1.22,13.33.165.24,1.22,0.0,True
enjoei.com.br,18.67.17.59,1.29,1.5,1.37,1.365,18.67.17.96,1.335,0.030000000000000027,False
ensighten.com,18.67.39.90,1.23,1.32,1.262,1.255,18.67.39.90,1.23,0.02499999999999991,True
eonline.com,23.222.17.236,1.16,1.27,1.226,1.24,23.222.17.236,1.1949999999999998,0.04500000000000015,True
espn.com,18.67.39.28,1.36,1.5,1.4360000000000002,1.44,18.67.39.38,1.4049999999999998,0.03500000000000014,False
espn.com.mx,18.67.39.38,1.33,1.5,1.38,1.36,18.67.39.38,1.36,0.0,True
espn.com.ve,18.67.39.84,1.37,1.59,1.469,1.44,18.67.39.38,1.3849999999999998,0.05500000000000016,False
esportesdasorte.com,3.161.213.76,19.3,19.4,19.31,19.3,18.154.185.61,11.8,7.5,False
estadao.com.br,23.205.255.229,1.07,1.8,1.209,1.15,23.205.255.229,1.1,0.04999999999999982,True
eventbrite.co.uk,18.245.96.116,1.19,1.33,1.238,1.215,18.245.96.116,1.215,0.0,True
eventbrite.com,18.245.96.47,1.39,1.51,1.457,1.45,18.245.96.78,1.31,0.1399999999999999,False
eventim.de,23.49.81.210,1.26,2.47,1.435,1.32,23.49.81.210,1.32,0.0,True
evergage.com,3.164.92.86,1.61,2.84,1.7600000000000002,1.62,3.164.92.86,1.62,0.0,True
excellenth5game.com,18.245.96.106,1.32,1.52,1.3909999999999998,1.38,18.245.96.106,1.38,0.0,True
expedia.com,23.10.151.121,1.16,1.34,1.2399999999999998,1.235,23.10.151.121,1.235,0.0,True
express.co.uk,13.33.165.29,1.25,2.97,1.537,1.335,13.33.165.29,1.335,0.0,True
expressvpn.com,13.33.165.22,1.3,2.56,1.495,1.35,13.33.165.22,1.35,0.0,True
f-secure.com,184.26.198.243,1.28,2.45,1.446,1.3250000000000002,184.26.198.243,1.29,0.03500000000000014,True
facebook-hardware.com,31.13.80.8,0.979,1.06,1.0269,1.025,31.13.80.8,1.025,0.0,True
facebook.com,31.13.80.36,1.23,2.19,1.382,1.27,31.13.80.36,1.26,0.010000000000000009,True
fanatics.com,23.192.52.121,1.2,3.89,1.502,1.22,23.192.52.121,1.22,0.0,True
fandango.com,23.49.94.129,1.21,1.66,1.309,1.265,23.49.94.129,1.22,0.04499999999999993,True
fanduel.com,18.245.96.13,1.21,1.32,1.262,1.26,18.245.96.112,1.18,0.08000000000000007,False
fantacalcio.it,18.245.96.21,1.32,1.69,1.4449999999999998,1.38,18.245.96.21,1.3450000000000002,0.0349999999999997,True
