website,cdn,min,max,mean,media
magazinevoce.com.br,99.84.191.10,66.5,67.5,66.63000000000001,66.5
magazinevoce.com.br,108.139.29.57,69.1,70.3,69.24,69.1
magazinevoce.com.br,108.158.46.12,251.0,252.0,251.8,252.0
magazinevoce.com.br,108.138.26.56,150.0,150.0,150.0,150.0
magazinevoce.com.br,3.164.92.12,63.5,64.6,63.61,63.5
magazinevoce.com.br,108.138.26.31,146.0,146.0,146.0,146.0
magazinevoce.com.br,3.168.86.66,0.798,0.885,0.8307,0.833
magazinevoce.com.br,3.165.82.92,185.0,186.0,185.1,185.0
magazinevoce.com.br,13.227.219.117,138.0,139.0,138.1,138.0
magazinevoce.com.br,108.139.29.55,68.9,69.8,69.01,68.9
magazinevoce.com.br,3.168.86.56,0.796,1.79,0.9712,0.8785000000000001
magazinevoce.com.br,13.35.147.31,146.0,147.0,146.3,146.0
magazinevoce.com.br,108.139.29.21,68.6,69.7,68.75000000000001,68.6
ahagamecenter.com,18.244.214.114,0.278,1.18,0.40090000000000003,0.297
ahagamecenter.com,108.138.106.58,70.0,70.5,70.07000000000001,70.0
ahagamecenter.com,18.239.94.19,142.0,143.0,142.1,142.0
ahagamecenter.com,143.204.215.115,147.0,148.0,147.1,147.0
ahagamecenter.com,18.239.111.28,242.0,242.0,242.0,242.0
ahagamecenter.com,18.244.214.78,0.294,0.701,0.3627,0.33
ahagamecenter.com,18.244.214.46,0.295,0.46,0.32880000000000004,0.314
ahagamecenter.com,3.165.102.71,176.0,179.0,176.4,176.0
ahagamecenter.com,18.67.17.47,63.1,63.5,63.230000000000004,63.2
ahagamecenter.com,108.138.106.20,68.6,69.7,68.73,68.6
ahagamecenter.com,99.86.229.105,66.9,67.4,67.0,66.9
ahagamecenter.com,18.67.110.90,146.0,148.0,146.4,146.0
trilltrill.jp,18.238.192.114,0.292,0.824,0.4182,0.356
trilltrill.jp,18.172.64.84,248.0,249.0,248.2,248.0
trilltrill.jp,13.33.165.61,62.3,63.4,62.419999999999995,62.3
trilltrill.jp,52.85.61.4,68.6,70.0,68.84,68.7
trilltrill.jp,18.238.192.41,0.271,1.4,0.43420000000000003,0.3135
trilltrill.jp,18.245.46.35,145.0,146.0,145.3,145.0
trilltrill.jp,18.239.18.42,144.0,144.0,144.0,144.0
trilltrill.jp,52.85.61.7,66.5,67.7,66.64,66.5
trilltrill.jp,99.86.229.109,66.5,67.7,66.72,66.6
trilltrill.jp,108.157.254.80,177.0,179.0,177.5,177.0
trilltrill.jp,108.158.20.82,137.0,137.0,137.0,137.0
trilltrill.jp,18.238.192.87,0.274,1.27,0.40260000000000007,0.311
trilltrill.jp,18.245.46.7,149.0,149.0,149.0,149.0
smartasset.com,18.244.214.128,0.259,0.364,0.3111,0.2995
smartasset.com,13.226.34.57,68.1,69.2,68.22,68.1
smartasset.com,18.244.214.98,0.288,0.769,0.37070000000000003,0.3165
smartasset.com,18.160.46.129,67.2,67.9,67.31,67.2
smartasset.com,52.222.236.23,147.0,147.0,147.0,147.0
smartasset.com,18.165.140.72,166.0,167.0,166.1,166.0
smartasset.com,18.239.69.96,137.0,138.0,137.1,137.0
smartasset.com,18.67.17.127,67.0,67.1,67.02000000000001,67.0
smartasset.com,18.165.140.116,169.0,169.0,169.0,169.0
smartasset.com,13.226.34.110,68.4,69.3,68.53,68.45
smartasset.com,18.244.214.128,0.295,2.86,0.6279,0.3185
usajobs.gov,23.38.231.179,3.02,3.13,3.0860000000000003,3.09
usajobs.gov,23.204.209.120,67.2,67.2,67.20000000000002,67.2
usajobs.gov,23.213.97.178,238.0,238.0,238.0,238.0
usajobs.gov,23.38.134.63,182.0,183.0,182.1,182.0
usajobs.gov,184.26.197.136,72.1,73.1,72.25,72.1
usajobs.gov,23.59.65.196,134.0,134.0,134.0,134.0
usajobs.gov,23.210.101.247,178.0,178.0,178.0,178.0
usajobs.gov,23.38.231.179,3.08,3.58,3.184,3.12
usajobs.gov,23.45.239.103,148.0,148.0,148.0,148.0
usajobs.gov,23.201.177.172,65.7,192.0,78.51,65.8
usajobs.gov,23.218.51.226,141.0,141.0,141.0,141.0
digitalgov.gov,18.239.199.69,0.295,0.354,0.3214,0.321
digitalgov.gov,18.66.147.123,150.0,152.0,150.3,150.0
digitalgov.gov,18.160.41.23,68.3,68.3,68.29999999999998,68.3
digitalgov.gov,18.238.243.93,145.0,145.0,145.0,145.0
digitalgov.gov,3.164.206.95,181.0,258.0,188.8,181.0
digitalgov.gov,18.67.17.124,70.4,71.0,70.53999999999999,70.5
digitalgov.gov,13.35.93.95,68.9,69.8,69.04,68.9
digitalgov.gov,18.66.147.90,148.0,148.0,148.0,148.0
digitalgov.gov,3.164.206.28,169.0,170.0,169.1,169.0
digitalgov.gov,18.239.199.69,0.292,0.404,0.3378,0.338
digitalgov.gov,18.239.199.44,0.283,0.697,0.36039999999999994,0.315
digitalgov.gov,13.35.93.88,70.0,70.9,70.16,70.0
digitalgov.gov,18.239.199.68,0.303,0.79,0.3692000000000001,0.325
smbcnikko.co.jp,23.202.193.25,1.75,1.84,1.7990000000000002,1.8
smbcnikko.co.jp,23.201.166.161,65.6,66.0,65.73,65.7
smbcnikko.co.jp,23.40.164.53,188.0,188.0,188.0,188.0
smbcnikko.co.jp,173.223.114.153,140.0,141.0,140.1,140.0
smbcnikko.co.jp,184.29.117.111,71.7,73.2,71.96,71.8
smbcnikko.co.jp,23.213.70.157,65.9,67.1,66.11,66.0
smbcnikko.co.jp,104.89.114.157,239.0,240.0,239.2,239.0
smbcnikko.co.jp,23.203.76.234,189.0,189.0,189.0,189.0
smbcnikko.co.jp,23.202.193.25,1.74,2.07,1.814,1.8
smbcnikko.co.jp,23.62.193.110,134.0,134.0,134.0,134.0
smbcnikko.co.jp,23.45.100.237,147.0,147.0,147.0,147.0
money.it,104.114.76.161,1.35,2.49,1.589,1.4
money.it,23.46.230.151,189.0,189.0,189.0,189.0
money.it,23.40.52.116,179.0,179.0,179.0,179.0
money.it,2.19.117.107,135.0,136.0,135.1,135.0
money.it,23.58.95.184,250.0,250.0,250.0,250.0
money.it,2.19.126.150,146.0,147.0,146.1,146.0
money.it,2.18.121.5,140.0,141.0,140.1,140.0
money.it,104.114.76.160,1.36,2.93,1.6199999999999999,1.435
money.it,23.204.152.235,66.8,68.0,66.96,66.85
money.it,23.223.17.136,70.6,71.5,70.76000000000002,70.7
money.it,23.204.152.159,66.8,67.0,66.86999999999999,66.9
money.it,23.200.0.4,66.1,66.5,66.16,66.1
money.it,23.215.0.36,68.1,68.2,68.18000000000002,68.2
lidl.fr,23.59.199.80,2.26,2.81,2.3739999999999997,2.325
lidl.fr,104.68.26.196,188.0,189.0,188.1,188.0
lidl.fr,104.102.48.187,149.0,149.0,149.0,149.0
lidl.fr,23.197.145.98,140.0,142.0,140.3,140.0
lidl.fr,23.204.9.21,65.6,66.0,65.73,65.7
lidl.fr,23.77.18.120,169.0,169.0,169.0,169.0
lidl.fr,184.26.181.155,72.2,73.4,72.34,72.2
lidl.fr,23.207.136.219,66.9,67.5,67.02000000000001,67.0
lidl.fr,104.114.94.102,217.0,219.0,217.7,218.0
lidl.fr,23.59.199.80,2.24,2.51,2.306,2.275
lidl.fr,104.103.246.96,134.0,134.0,134.0,134.0
vaultdcr.com,13.227.74.74,1.11,2.04,1.264,1.13
vaultdcr.com,13.227.74.74,1.08,1.23,1.137,1.13
vaultdcr.com,18.239.69.15,143.0,145.0,143.8,144.0
vaultdcr.com,18.245.96.90,66.9,67.4,67.05,67.0
vaultdcr.com,3.167.69.63,68.4,71.4,68.84,68.5
vaultdcr.com,108.158.32.118,136.0,137.0,136.2,136.0
vaultdcr.com,13.227.254.23,182.0,183.0,182.2,182.0
vaultdcr.com,18.164.96.48,68.9,70.0,69.01,68.9
vaultdcr.com,18.164.96.73,70.0,70.1,70.08,70.1
vaultdcr.com,18.172.64.34,252.0,253.0,252.1,252.0
vaultdcr.com,13.227.74.40,1.09,2.14,1.2650000000000001,1.15
vaultdcr.com,18.244.18.114,148.0,148.0,148.0,148.0
bellemaison.jp,23.211.139.200,0.793,0.917,0.8404999999999999,0.8305
bellemaison.jp,23.49.248.18,66.7,67.3,66.82000000000001,66.8
bellemaison.jp,23.205.255.233,71.1,71.2,71.12,71.1
bellemaison.jp,2.21.20.18,148.0,149.0,148.1,148.0
bellemaison.jp,104.96.220.57,66.5,72.4,67.16,66.5
bellemaison.jp,96.17.180.48,181.0,182.0,181.2,181.0
bellemaison.jp,23.216.149.142,0.775,1.81,0.9189,0.81
bellemaison.jp,23.206.243.10,197.0,198.0,197.1,197.0
bellemaison.jp,23.216.149.144,0.8,0.872,0.8329000000000001,0.8334999999999999
bellemaison.jp,23.49.248.36,65.9,66.3,66.01,66.0
bellemaison.jp,95.101.74.123,140.0,141.0,140.2,140.0
bellemaison.jp,23.11.215.154,240.0,240.0,240.0,240.0
bellemaison.jp,2.19.248.93,136.0,137.0,136.2,136.0
fotmob.com,18.173.121.57,0.281,0.855,0.37829999999999997,0.3125
fotmob.com,3.167.37.58,68.4,68.8,68.44,68.4
fotmob.com,18.67.110.126,147.0,147.0,147.0,147.0
fotmob.com,18.239.83.50,140.0,140.0,140.0,140.0
fotmob.com,18.238.49.110,66.3,66.8,66.38999999999999,66.3
fotmob.com,13.33.88.44,181.0,185.0,181.6,181.0
fotmob.com,13.33.165.35,63.2,63.6,63.26000000000001,63.2
fotmob.com,18.244.18.81,149.0,150.0,149.1,149.0
fotmob.com,18.172.78.37,242.0,242.0,242.0,242.0
fotmob.com,18.238.49.108,67.8,67.9,67.80999999999999,67.8
fotmob.com,18.244.18.18,147.0,147.0,147.0,147.0
fotmob.com,18.173.121.57,0.289,0.347,0.3222,0.3275
route.com,18.173.121.74,0.274,0.345,0.3065,0.3055
route.com,18.239.83.32,138.0,138.0,138.0,138.0
route.com,18.173.121.95,0.287,0.769,0.35209999999999997,0.306
route.com,18.165.98.27,67.5,67.6,67.52000000000001,67.5
route.com,18.67.39.43,62.3,62.4,62.30999999999999,62.3
route.com,108.158.46.43,234.0,236.0,234.2,234.0
route.com,13.33.187.126,151.0,152.0,151.1,151.0
route.com,13.33.252.76,68.6,69.7,68.72,68.6
route.com,13.33.252.80,70.0,70.1,70.06,70.1
route.com,18.173.121.74,0.276,1.27,0.41050000000000003,0.3175
route.com,3.165.82.80,188.0,189.0,188.2,188.0
route.com,13.33.187.45,150.0,151.0,150.2,150.0
route.com,108.158.20.92,146.0,148.0,147.0,147.0
route.com,13.33.252.118,68.6,69.1,68.69000000000001,68.65
zalando.es,3.169.183.49,0.283,1.25,0.4029,0.306
zalando.es,13.225.63.71,68.1,68.9,68.2,68.1
zalando.es,18.160.41.34,66.3,67.2,66.47,66.4
zalando.es,3.165.102.27,185.0,199.0,186.9,185.0
zalando.es,13.225.63.100,68.1,69.0,68.29,68.2
zalando.es,13.32.99.79,149.0,149.0,149.0,149.0
zalando.es,13.225.63.89,68.1,68.3,68.13,68.1
zalando.es,18.239.36.62,141.0,142.0,141.2,141.0
zalando.es,18.67.110.5,137.0,137.0,137.0,137.0
zalando.es,13.33.165.60,65.5,66.6,65.74,65.55
zalando.es,18.173.121.55,0.288,0.413,0.3488,0.3475
zalando.es,18.173.121.118,0.257,0.443,0.3375,0.3185
zalando.es,18.239.111.49,232.0,233.0,232.3,232.0
zalando.es,13.32.99.106,146.0,147.0,146.1,146.0
tv9hindi.com,18.155.202.53,0.269,0.845,0.3479,0.293
tv9hindi.com,3.162.112.97,67.2,68.3,67.32000000000001,67.2
tv9hindi.com,18.66.112.114,149.0,150.0,149.7,150.0
tv9hindi.com,18.155.202.48,0.286,0.474,0.34019999999999995,0.3275
tv9hindi.com,18.238.80.35,66.6,67.1,66.65,66.6
tv9hindi.com,108.159.80.12,245.0,246.0,245.1,245.0
tv9hindi.com,18.238.80.91,66.3,67.3,66.41999999999999,66.3
tv9hindi.com,18.155.202.93,0.271,0.461,0.34069999999999995,0.3045
tv9hindi.com,108.158.32.128,136.0,137.0,136.1,136.0
tv9hindi.com,18.238.80.114,67.1,68.5,67.3,67.1
tv9hindi.com,18.67.17.33,67.9,68.1,67.92,67.9
tv9hindi.com,18.239.69.22,141.0,141.0,141.0,141.0
tv9hindi.com,3.165.102.70,185.0,186.0,185.1,185.0
fdic.gov,23.211.177.192,110.0,111.0,110.1,110.0
fdic.gov,23.53.43.115,146.0,146.0,146.0,146.0
fdic.gov,104.110.191.9,141.0,142.0,141.1,141.0
fdic.gov,2.18.66.43,134.0,135.0,134.1,134.0
fdic.gov,23.41.4.82,18.5,22.0,18.93,18.55
fdic.gov,23.212.0.198,244.0,245.0,244.2,244.0
fdic.gov,104.98.3.75,219.0,223.0,219.5,219.0
fdic.gov,23.44.4.170,182.0,182.0,182.0,182.0
fdic.gov,23.33.42.69,67.0,67.5,67.09,67.0
fdic.gov,23.211.177.139,110.0,110.0,110.0,110.0
fdic.gov,23.219.82.48,65.5,66.0,65.63,65.6
haremaltin.com,18.155.192.51,0.281,0.343,0.3148,0.3165
haremaltin.com,18.245.86.21,146.0,146.0,146.0,146.0
haremaltin.com,3.168.132.73,12.3,13.3,12.500000000000002,12.4
haremaltin.com,18.67.17.31,70.4,71.0,70.46000000000001,70.4
haremaltin.com,13.35.210.42,180.0,181.0,180.1,180.0
haremaltin.com,18.65.244.87,137.0,137.0,137.0,137.0
haremaltin.com,99.84.208.9,66.7,68.0,66.88,66.8
haremaltin.com,18.238.49.14,65.5,65.6,65.56,65.6
haremaltin.com,13.224.245.46,136.0,137.0,136.1,136.0
haremaltin.com,18.155.192.51,0.294,0.342,0.3095,0.303
haremaltin.com,18.239.94.89,141.0,143.0,141.2,141.0
haremaltin.com,18.155.99.23,217.0,218.0,217.2,217.0
excellenth5game.com,13.227.74.117,1.46,2.67,1.598,1.475
excellenth5game.com,13.227.74.122,1.41,1.87,1.499,1.4649999999999999
excellenth5game.com,13.33.88.81,184.0,185.0,184.2,184.0
excellenth5game.com,18.245.96.106,62.3,63.3,62.40999999999999,62.3
excellenth5game.com,18.172.78.57,239.0,240.0,239.7,240.0
excellenth5game.com,13.227.74.81,1.08,1.91,1.191,1.11
excellenth5game.com,18.239.50.8,144.0,144.0,144.0,144.0
excellenth5game.com,13.32.121.120,147.0,147.0,147.0,147.0
excellenth5game.com,13.225.63.48,69.5,69.6,69.53999999999999,69.5
excellenth5game.com,13.225.63.74,68.1,69.1,68.35,68.25
excellenth5game.com,13.225.63.98,69.5,70.2,69.72,69.65
excellenth5game.com,18.65.244.102,136.0,137.0,136.1,136.0
excellenth5game.com,3.167.69.80,67.4,68.5,67.52000000000001,67.4
excellenth5game.com,13.35.58.7,149.0,150.0,149.1,149.0
ripley.cl,18.239.199.53,0.278,1.25,0.4309,0.3345
ripley.cl,18.239.111.71,239.0,240.0,239.9,240.0
ripley.cl,99.84.191.18,66.8,67.8,66.97999999999999,66.8
ripley.cl,18.67.39.107,67.9,68.4,67.96000000000001,67.9
ripley.cl,18.245.31.71,151.0,151.0,151.0,151.0
ripley.cl,13.226.94.36,68.5,69.9,68.69,68.6
ripley.cl,13.226.94.18,66.4,66.8,66.44,66.4
ripley.cl,18.239.199.44,0.278,1.23,0.40869999999999995,0.3125
ripley.cl,13.33.88.39,177.0,178.0,177.2,177.0
ripley.cl,18.65.244.45,136.0,137.0,136.1,136.0
ripley.cl,18.239.69.90,141.0,141.0,141.0,141.0
empiresandpuzzles.com,13.227.74.50,1.11,2.91,1.39,1.1349999999999998
empiresandpuzzles.com,18.173.219.113,67.1,67.5,67.14,67.1
empiresandpuzzles.com,18.173.219.39,68.4,68.6,68.42,68.4
empiresandpuzzles.com,3.164.68.24,166.0,167.0,166.1,166.0
empiresandpuzzles.com,13.227.74.60,1.45,2.39,1.576,1.4849999999999999
empiresandpuzzles.com,18.173.205.67,146.0,147.0,146.1,146.0
empiresandpuzzles.com,18.245.96.29,66.8,67.0,66.87999999999998,66.85
empiresandpuzzles.com,18.173.205.94,150.0,150.0,150.0,150.0
empiresandpuzzles.com,13.227.74.23,1.44,2.67,1.5879999999999999,1.47
empiresandpuzzles.com,108.156.60.84,142.0,142.0,142.0,142.0
empiresandpuzzles.com,18.173.219.104,66.3,67.3,66.47,66.35
empiresandpuzzles.com,52.85.151.92,65.5,67.8,65.8,65.6
bose.com,18.155.192.81,0.274,0.801,0.3942,0.352
bose.com,108.159.61.114,247.0,248.0,247.2,247.0
bose.com,18.173.219.107,66.3,68.6,66.6,66.4
bose.com,18.173.219.90,66.3,66.6,66.38999999999999,66.4
bose.com,3.162.112.53,67.3,68.1,67.38,67.3
bose.com,108.156.133.101,172.0,174.0,173.0,173.0
bose.com,18.173.219.111,68.5,69.8,68.65,68.5
bose.com,3.164.92.111,70.7,71.9,70.89999999999999,70.8
bose.com,18.155.192.66,0.289,0.433,0.32539999999999997,0.3185
bose.com,108.158.20.82,137.0,142.0,137.5,137.0
bose.com,18.155.192.47,0.291,0.496,0.3338,0.315
bose.com,13.227.219.91,138.0,139.0,138.1,138.0
bose.com,18.245.60.30,149.0,149.0,149.0,149.0
bose.com,18.245.60.79,146.0,146.0,146.0,146.0
espn.com.mx,108.138.246.115,0.742,1.78,0.9011999999999999,0.815
espn.com.mx,18.245.31.24,151.0,151.0,151.0,151.0
espn.com.mx,3.171.139.127,65.8,67.1,65.97,65.85
espn.com.mx,108.138.246.18,0.801,1.76,0.9400999999999999,0.844
espn.com.mx,108.138.246.102,0.798,0.862,0.8328,0.837
espn.com.mx,18.165.83.78,65.8,67.1,66.03,65.9
espn.com.mx,18.65.244.32,136.0,137.0,136.1,136.0
espn.com.mx,18.67.39.84,65.5,65.7,65.57000000000001,65.6
espn.com.mx,18.239.18.50,141.0,141.0,141.0,141.0
espn.com.mx,18.66.41.104,235.0,235.0,235.0,235.0
espn.com.mx,13.35.238.99,190.0,192.0,190.8,190.5
espn.com.mx,18.245.31.63,148.0,149.0,148.9,149.0
espn.com.mx,3.171.139.12,68.6,69.8,68.74,68.6
espn.com.mx,3.171.139.16,66.3,67.0,66.38999999999999,66.3
ndtv.in,23.37.17.127,3.07,4.14,3.211,3.105
ndtv.in,23.37.17.127,2.23,2.35,2.288,2.285
ndtv.in,23.54.57.59,182.0,183.0,182.1,182.0
ndtv.in,104.96.173.24,134.0,135.0,134.1,134.0
ndtv.in,104.75.89.53,149.0,149.0,149.0,149.0
ndtv.in,184.30.157.141,144.0,145.0,144.1,144.0
ndtv.in,23.215.57.78,200.0,201.0,200.1,200.0
ndtv.in,104.121.229.136,240.0,241.0,240.3,240.0
ndtv.in,23.56.163.162,65.7,66.0,65.74000000000001,65.7
ndtv.in,23.39.185.123,67.5,67.8,67.62,67.6
ndtv.in,23.5.109.125,72.0,72.6,72.13000000000001,72.1
sakshi.com,13.35.121.107,0.815,1.82,0.9869,0.868
sakshi.com,13.227.74.111,1.07,1.61,1.1640000000000001,1.1150000000000002
sakshi.com,13.227.74.50,1.43,1.55,1.4929999999999999,1.495
sakshi.com,18.164.124.116,68.7,70.6,69.01000000000002,68.7
sakshi.com,18.66.41.93,241.0,242.0,241.1,241.0
sakshi.com,18.164.124.41,68.9,69.2,68.99,69.0
sakshi.com,18.165.83.6,67.5,68.1,67.56,67.5
sakshi.com,18.65.39.91,140.0,140.0,140.0,140.0
sakshi.com,18.245.96.70,62.2,62.4,62.29999999999999,62.3
sakshi.com,18.164.124.40,70.0,70.7,70.15,70.1
sakshi.com,3.165.102.92,188.0,189.0,188.2,188.0
sakshi.com,99.86.4.97,147.0,148.0,147.1,147.0
sakshi.com,18.65.244.5,136.0,137.0,136.1,136.0
chimpstatic.com,104.86.95.39,2.24,3.52,2.429,2.29
chimpstatic.com,23.204.194.39,66.7,67.0,66.75000000000001,66.7
chimpstatic.com,23.201.162.56,65.6,65.9,65.71000000000001,65.7
chimpstatic.com,23.200.206.46,238.0,238.0,238.0,238.0
chimpstatic.com,23.40.160.27,179.0,179.0,179.0,179.0
chimpstatic.com,104.86.95.39,2.27,3.04,2.452,2.4000000000000004
chimpstatic.com,23.67.131.235,147.0,147.0,147.0,147.0
chimpstatic.com,23.192.163.41,140.0,141.0,140.1,140.0
chimpstatic.com,23.10.130.48,71.8,72.0,71.83999999999999,71.8
chimpstatic.com,104.103.227.44,134.0,135.0,134.1,134.0
chimpstatic.com,23.203.72.236,189.0,190.0,189.2,189.0
net.hr,108.138.246.97,0.796,1.08,0.8553,0.833
net.hr,99.84.208.117,66.1,67.4,66.26,66.1
net.hr,3.165.82.7,176.0,177.0,176.1,176.0
net.hr,18.173.219.76,69.9,70.9,70.01,69.9
net.hr,108.159.227.66,50.4,52.5,50.83,50.5
net.hr,18.65.244.70,136.0,136.0,136.0,136.0
net.hr,18.65.39.65,140.0,141.0,140.1,140.0
net.hr,18.173.219.50,66.6,66.6,66.6,66.6
net.hr,18.245.218.71,136.0,137.0,136.1,136.0
net.hr,18.173.219.9,66.4,66.6,66.42,66.4
net.hr,108.159.227.54,50.2,50.9,50.35,50.3
net.hr,3.161.213.67,76.4,77.5,76.66000000000001,76.5
net.hr,18.161.216.122,221.0,227.0,221.7,221.0
net.hr,13.35.58.68,147.0,148.0,147.1,147.0
wplay.co,69.192.139.212,2.23,3.64,2.434,2.3
wplay.co,23.213.43.214,180.0,183.0,180.5,180.0
wplay.co,23.46.23.174,59.5,59.7,59.57000000000001,59.6
wplay.co,23.44.236.224,262.0,262.0,262.0,262.0
wplay.co,23.209.72.39,65.6,66.1,65.78999999999999,65.7
wplay.co,23.212.62.140,1.39,1.53,1.422,1.41
wplay.co,23.205.107.10,66.4,67.1,66.52,66.5
wplay.co,23.62.46.72,0.767,0.916,0.8168000000000001,0.809
wplay.co,2.23.209.7,146.0,147.0,146.1,146.0
wplay.co,23.40.52.5,182.0,182.0,182.0,182.0
wplay.co,95.101.143.98,135.0,141.0,136.3,136.0
wplay.co,23.209.72.23,65.7,66.2,65.75000000000001,65.7
wplay.co,2.16.106.158,141.0,142.0,141.1,141.0
volkskrant.nl,23.46.216.206,2.25,2.97,2.355,2.2699999999999996
volkskrant.nl,96.7.74.34,66.3,67.5,66.43999999999998,66.3
volkskrant.nl,23.11.215.153,238.0,239.0,238.3,238.0
volkskrant.nl,23.216.149.148,0.76,1.1,0.8337,0.8029999999999999
volkskrant.nl,23.209.46.155,186.0,186.0,186.0,186.0
volkskrant.nl,23.34.59.13,66.7,66.8,66.72,66.7
volkskrant.nl,104.110.191.28,139.0,141.0,139.7,140.0
volkskrant.nl,23.205.255.206,71.0,71.4,71.07000000000001,71.0
volkskrant.nl,23.54.30.83,181.0,182.0,181.2,181.0
volkskrant.nl,23.196.3.203,65.7,65.8,65.72,65.7
volkskrant.nl,2.17.100.186,145.0,146.0,145.1,145.0
volkskrant.nl,23.34.59.33,66.7,67.0,66.75000000000001,66.7
volkskrant.nl,2.18.27.151,135.0,135.0,135.0,135.0
mamikos.com,18.155.192.27,0.273,0.845,0.3539,0.3
mamikos.com,18.160.10.103,67.8,68.2,67.86999999999998,67.8
mamikos.com,18.245.60.94,149.0,149.0,149.0,149.0
mamikos.com,18.239.18.51,141.0,141.0,141.0,141.0
mamikos.com,108.138.106.15,68.7,70.5,69.13,68.75
mamikos.com,13.33.88.64,180.0,181.0,180.1,180.0
mamikos.com,18.161.216.98,215.0,218.0,215.4,215.0
mamikos.com,108.138.106.3,68.6,69.6,68.79,68.7
mamikos.com,18.155.192.24,0.261,0.527,0.34619999999999995,0.3235
mamikos.com,108.138.106.65,68.6,68.9,68.65,68.6
mamikos.com,13.224.245.62,136.0,137.0,136.1,136.0
mamikos.com,13.33.88.114,183.0,185.0,183.9,184.0
mamikos.com,54.192.51.96,75.7,76.7,75.80000000000001,75.7
mamikos.com,18.155.192.68,0.271,1.05,0.39289999999999997,0.3155
ninite.com,108.139.10.29,0.791,1.54,0.9177,0.8245
ninite.com,18.160.10.11,60.2,60.3,60.210000000000015,60.2
ninite.com,18.164.116.78,68.6,68.8,68.65,68.6
ninite.com,18.164.116.90,70.1,70.5,70.16,70.1
ninite.com,65.9.66.56,146.0,148.0,146.3,146.0
ninite.com,18.239.94.68,141.0,141.0,141.0,141.0
ninite.com,65.9.66.14,146.0,146.0,146.0,146.0
ninite.com,108.139.10.61,0.812,1.74,0.9262,0.8425
ninite.com,18.67.39.69,71.4,72.5,71.53999999999999,71.4
ninite.com,3.165.82.33,176.0,177.0,176.1,176.0
ninite.com,108.158.32.5,137.0,138.0,137.1,137.0
ninite.com,108.159.61.6,235.0,236.0,235.1,235.0
ninite.com,18.164.116.84,68.4,69.4,68.58000000000001,68.4
iflscience.com,13.227.74.46,1.44,2.36,1.568,1.48
iflscience.com,18.239.94.103,141.0,141.0,141.0,141.0
iflscience.com,18.160.18.120,67.3,67.4,67.30999999999999,67.3
iflscience.com,18.66.122.120,149.0,149.0,149.0,149.0
iflscience.com,13.227.74.46,1.46,2.49,1.6759999999999997,1.5150000000000001
iflscience.com,3.164.92.128,71.6,72.5,71.72,71.6
iflscience.com,18.164.96.78,70.0,71.2,70.17999999999999,70.1
iflscience.com,13.227.74.128,1.44,2.64,1.598,1.475
iflscience.com,3.164.206.39,166.0,167.0,166.1,166.0
iflscience.com,3.164.206.7,165.0,165.0,165.0,165.0
iflscience.com,18.66.122.50,150.0,151.0,150.8,151.0
iflscience.com,13.227.74.20,1.44,2.94,1.6460000000000001,1.495
f-secure.com,23.196.116.224,3.03,3.62,3.1539999999999995,3.11
f-secure.com,23.197.129.213,148.0,148.0,148.0,148.0
f-secure.com,23.210.103.104,179.0,180.0,179.1,179.0
f-secure.com,23.196.116.224,3.03,3.34,3.1350000000000002,3.12
f-secure.com,23.213.83.64,66.2,67.0,66.33000000000001,66.2
f-secure.com,184.26.198.243,73.1,74.6,73.36,73.2
f-secure.com,23.213.99.64,238.0,239.0,238.4,238.0
f-secure.com,23.42.163.105,140.0,141.0,140.3,140.0
f-secure.com,23.208.246.55,134.0,134.0,134.0,134.0
f-secure.com,23.38.135.172,182.0,182.0,182.0,182.0
f-secure.com,23.201.179.58,65.6,65.7,65.68000000000002,65.7
qvc.de,23.38.231.123,3.04,5.97,3.4130000000000003,3.0999999999999996
qvc.de,23.213.97.115,236.0,237.0,236.1,236.0
qvc.de,23.59.65.137,134.0,134.0,134.0,134.0
qvc.de,23.2.210.137,142.0,142.0,142.0,142.0
qvc.de,23.201.177.109,65.6,65.8,65.7,65.7
qvc.de,23.210.101.189,178.0,178.0,178.0,178.0
qvc.de,23.197.129.66,148.0,149.0,148.1,148.0
qvc.de,23.38.134.7,191.0,191.0,191.0,191.0
qvc.de,23.204.209.57,67.0,67.2,67.05999999999999,67.0
qvc.de,23.10.145.115,70.4,70.8,70.44,70.4
qvc.de,23.38.231.123,3.06,3.17,3.111,3.1
alphapolis.co.jp,18.173.120.201,0.263,0.786,0.35009999999999997,0.303
alphapolis.co.jp,18.173.120.201,0.268,0.477,0.30279999999999996,0.2735
alphapolis.co.jp,18.160.47.117,66.4,66.9,66.53,66.5
alphapolis.co.jp,13.225.70.41,68.1,69.4,68.26,68.1
alphapolis.co.jp,13.35.207.106,183.0,184.0,183.1,183.0
alphapolis.co.jp,18.67.37.103,70.4,71.8,70.53999999999999,70.4
alphapolis.co.jp,18.239.54.59,147.0,147.0,147.0,147.0
alphapolis.co.jp,18.66.55.27,238.0,239.0,238.5,238.5
alphapolis.co.jp,18.245.66.218,146.0,146.0,146.0,146.0
loksatta.com,23.37.17.73,3.08,5.91,3.5090000000000003,3.1550000000000002
loksatta.com,23.62.25.110,67.6,67.6,67.6,67.6
loksatta.com,184.25.193.44,135.0,136.0,135.1,135.0
loksatta.com,104.99.49.74,0.775,1.86,0.8942,0.7885
loksatta.com,23.218.210.27,148.0,149.0,148.1,148.0
